"","wave","happiness","religionmem","freedom","health","income"
"4089",2,3,2,3,4,1
"4090",2,1,1,10,1,5
"4091",2,4,1,4,3,NA
"4092",2,2,2,4,1,1
"4093",2,3,2,6,3,NA
"4094",2,2,1,9,2,2
"4095",2,1,1,8,3,1
"4096",2,1,2,8,1,3
"4097",2,2,2,5,4,1
"4098",2,1,2,4,3,2
"4099",2,2,1,7,3,2
"4100",2,2,2,7,4,1
"4101",2,2,2,3,4,NA
"4102",2,2,2,6,5,4
"4103",2,1,1,8,1,5
"4104",2,1,1,10,1,7
"4105",2,1,1,10,1,7
"4106",2,1,1,8,1,7
"4107",2,1,1,7,2,6
"4108",2,1,1,10,1,4
"4109",2,1,1,10,1,2
"4110",2,1,2,8,2,3
"4111",2,2,1,2,1,7
"4112",2,1,1,7,2,5
"4113",2,2,1,5,3,NA
"4114",2,3,2,10,2,3
"4115",2,1,2,8,1,1
"4116",2,2,1,7,3,2
"4117",2,1,1,8,3,1
"4118",2,1,2,9,1,4
"4119",2,1,1,7,2,2
"4120",2,1,1,8,4,1
"4121",2,2,2,8,2,2
"4122",2,2,2,5,1,6
"4123",2,3,2,3,1,4
"4124",2,1,1,9,3,5
"4125",2,2,1,3,1,3
"4126",2,2,2,5,2,4
"4127",2,2,2,8,2,6
"4128",2,1,1,8,1,6
"4129",2,2,2,6,1,7
"4130",2,2,2,6,4,1
"4131",2,2,2,9,3,1
"4132",2,2,1,8,2,4
"4133",2,1,2,5,1,5
"4134",2,2,1,5,3,4
"4135",2,2,1,9,1,7
"4136",2,1,1,3,1,6
"4137",2,1,2,7,2,6
"4138",2,2,2,10,1,7
"4139",2,1,1,9,1,7
"4140",2,1,1,6,1,7
"4141",2,2,2,8,2,7
"4142",2,1,1,8,3,7
"4143",2,1,2,9,1,6
"4144",2,2,1,7,1,7
"4145",2,2,2,10,1,4
"4146",2,3,1,10,1,6
"4147",2,2,2,7,1,7
"4148",2,1,1,7,1,7
"4149",2,1,1,8,1,7
"4150",2,1,2,5,2,5
"4151",2,2,1,8,3,5
"4152",2,2,1,5,4,4
"4153",2,2,2,8,2,7
"4154",2,1,2,9,2,9
"4155",2,1,1,9,2,4
"4156",2,1,2,9,1,5
"4157",2,1,2,5,1,5
"4158",2,1,2,7,2,5
"4159",2,2,2,5,3,5
"4160",2,1,1,6,2,6
"4161",2,NA,2,6,2,2
"4162",2,1,1,8,1,5
"4163",2,1,2,10,1,4
"4164",2,2,2,9,2,7
"4165",3,1,2,9,2,6
"4166",3,1,2,9,1,10
"4167",3,2,2,6,3,6
"4168",3,1,1,9,1,7
"4169",3,1,2,10,1,5
"4170",3,2,1,7,2,6
"4171",3,1,1,8,3,5
"4172",3,1,1,9,1,7
"4173",3,2,2,9,1,9
"4174",3,1,1,9,1,6
"4175",3,1,1,7,3,3
"4176",3,1,1,3,1,5
"4177",3,1,2,10,1,8
"4178",3,2,1,6,2,5
"4179",3,1,2,7,2,2
"4180",3,1,1,8,3,9
"4181",3,1,2,7,1,4
"4182",3,1,1,7,1,4
"4183",3,2,1,5,3,6
"4184",3,2,1,2,3,7
"4185",3,1,1,7,2,6
"4186",3,1,1,10,2,5
"4187",3,2,1,9,1,5
"4188",3,1,1,8,1,7
"4189",3,1,2,5,2,3
"4190",3,2,2,7,2,5
"4191",3,2,1,4,2,7
"4192",3,1,1,7,3,6
"4193",3,1,1,9,3,5
"4194",3,3,1,5,3,4
"4195",3,2,2,4,3,5
"4196",3,1,1,10,3,4
"4197",3,1,2,5,2,8
"4198",3,1,1,9,2,4
"4199",3,1,1,9,1,9
"4200",3,2,2,6,2,8
"4201",3,1,2,8,2,8
"4202",3,1,1,9,2,9
"4203",3,1,1,5,1,9
"4204",3,2,2,4,2,7
"4205",3,2,2,8,1,10
"4206",3,1,1,7,1,8
"4207",3,2,1,7,2,8
"4208",3,2,1,7,1,8
"4209",3,2,2,7,2,8
"4210",3,1,1,7,1,7
"4211",3,2,2,8,2,7
"4212",3,3,2,10,3,9
"4213",3,1,2,9,1,9
"4214",3,1,1,9,1,9
"4215",3,1,1,5,3,5
"4216",3,2,2,8,1,7
"4217",3,2,1,8,2,8
"4218",3,1,1,10,1,6
"4219",3,1,2,9,3,6
"4220",3,2,1,9,3,3
"4221",3,3,1,5,2,3
"4222",3,1,2,10,1,6
"4223",3,1,1,9,2,7
"4224",3,1,1,5,2,7
"4225",3,3,2,6,2,4
"4226",3,2,1,3,4,NA
"4227",3,2,2,3,2,3
"4228",3,1,1,10,2,10
"4229",3,1,2,10,2,10
"4230",3,1,1,10,3,10
"4231",3,1,1,10,1,9
"4232",3,1,1,6,3,5
"4233",3,3,2,5,2,5
"4234",3,2,1,5,2,7
"4235",3,2,1,6,1,7
"4236",3,1,1,6,1,9
"4237",3,2,1,5,2,5
"4238",3,1,1,3,1,2
"4239",3,1,2,8,2,3
"4240",3,2,1,6,2,3
"4241",3,2,1,6,2,3
"4242",3,2,1,8,2,4
"4243",3,1,1,8,1,6
"4244",3,1,1,10,1,5
"4245",3,2,2,4,1,9
"4246",3,1,2,10,2,7
"4247",3,1,1,7,2,8
"4248",3,1,1,9,2,7
"4249",3,1,1,8,1,9
"4250",3,1,2,5,1,8
"4251",3,1,2,7,1,7
"4252",3,1,1,8,2,9
"4253",3,2,2,7,3,10
"4254",3,1,2,10,2,6
"4255",3,2,1,10,2,7
"4256",3,2,1,6,2,9
"4257",3,1,2,8,1,9
"4258",3,1,2,6,1,8
"4259",3,1,2,6,1,7
"4260",3,2,2,5,2,6
"4261",3,1,2,6,2,7
"4262",3,1,2,6,3,4
"4263",3,1,1,7,3,7
"4264",3,2,2,10,3,4
"4265",3,2,2,6,2,4
"4266",3,2,1,8,2,9
"4267",3,1,1,10,3,7
"4268",3,1,1,8,1,5
"4269",3,2,1,8,2,3
"4270",3,1,2,9,1,10
"4271",3,3,2,9,1,NA
"4272",3,2,1,8,1,10
"4273",3,2,1,6,2,3
"4274",3,2,1,3,2,2
"4275",3,1,1,8,2,2
"4276",3,1,1,5,1,3
"4277",3,1,1,8,1,2
"4278",3,2,1,4,2,7
"4279",3,2,1,4,2,3
"4280",3,1,2,9,2,4
"4281",3,2,1,8,3,8
"4282",3,1,1,10,1,NA
"4283",3,1,1,10,1,8
"4284",3,1,1,10,1,7
"4285",3,2,1,5,1,7
"4286",3,2,2,5,2,8
"4287",3,2,2,7,3,7
"4288",3,1,1,5,1,7
"4289",3,2,2,5,2,7
"4290",3,2,1,10,3,4
"4291",3,2,2,6,1,3
"4292",3,2,2,4,2,4
"4293",3,1,2,8,2,8
"4294",3,3,1,8,1,NA
"4295",3,2,2,6,1,9
"4296",3,1,1,8,2,5
"4297",3,1,1,8,2,10
"4298",3,1,1,5,1,8
"4299",3,2,1,6,1,7
"4300",3,2,2,9,3,7
"4301",3,2,1,6,2,7
"4302",3,2,2,5,2,9
"4303",3,1,1,8,2,NA
"4304",3,2,2,6,3,3
"4305",3,1,1,6,1,NA
"4306",3,1,1,6,2,8
"4307",3,2,2,8,1,8
"4308",3,1,1,8,1,9
"4309",3,3,2,7,2,3
"4310",3,3,2,8,1,3
"4311",3,1,2,5,1,NA
"4312",3,1,1,5,1,4
"4313",3,2,1,5,1,NA
"4314",3,1,2,8,2,9
"4315",3,1,1,7,1,10
"4316",3,1,1,10,1,10
"4317",3,2,2,7,2,4
"4318",3,2,1,6,3,9
"4319",3,1,2,8,1,10
"4320",3,2,2,10,2,8
"4321",3,1,1,8,2,9
"4322",3,2,1,8,2,3
"4323",3,2,2,7,1,3
"4324",3,2,1,10,1,8
"4325",3,3,2,7,2,5
"4326",3,3,1,5,2,9
"4327",3,1,1,7,1,9
"4328",3,1,1,8,1,6
"4329",3,2,1,8,2,3
"4330",3,2,2,9,1,4
"4331",3,2,2,4,1,3
"4332",3,2,2,3,4,2
"4333",3,2,2,7,3,7
"4334",3,1,2,7,2,9
"4335",3,2,2,6,2,4
"4336",3,1,1,8,1,4
"4337",3,2,2,10,2,7
"4338",3,1,2,10,3,9
"4339",3,2,2,9,1,NA
"4340",3,1,2,10,2,5
"4341",3,2,1,6,NA,NA
"4342",3,4,2,NA,5,NA
"4343",3,3,2,6,2,8
"4344",3,2,1,7,3,10
"4345",3,1,2,7,2,7
"4346",3,2,2,10,1,9
"4347",3,2,1,8,2,8
"4348",3,1,2,8,2,6
"4349",3,1,2,5,4,2
"4350",3,2,2,7,1,6
"4351",3,1,1,7,1,8
"4352",3,2,2,8,1,6
"4353",3,4,1,5,4,1
"4354",3,1,2,5,2,8
"4355",3,1,1,8,2,9
"4356",3,1,1,10,1,10
"4357",3,1,2,10,1,9
"4358",3,1,2,7,2,9
"4359",3,1,2,8,1,8
"4360",3,2,1,10,1,10
"4361",3,2,2,7,1,10
"4362",3,2,2,8,2,9
"4363",3,1,1,10,2,10
"4364",3,1,1,10,3,10
"4365",3,2,2,10,2,6
"4366",3,2,2,9,1,2
"4367",3,2,1,10,1,6
"4368",3,2,2,10,2,NA
"4369",3,2,2,10,2,2
"4370",3,1,2,2,3,5
"4371",3,2,2,9,1,9
"4372",3,2,1,9,2,9
"4373",3,1,1,7,3,4
"4374",3,1,1,8,2,4
"4375",3,2,1,5,1,9
"4376",3,1,2,10,2,8
"4377",3,2,1,9,1,9
"4378",3,1,1,7,1,9
"4379",3,1,2,8,2,7
"4380",3,1,2,3,4,5
"4381",3,1,1,9,1,6
"4382",3,2,2,6,3,2
"4383",3,2,1,1,2,3
"4384",3,2,2,8,1,4
"4385",3,2,2,6,2,5
"4386",3,1,2,9,2,4
"4387",3,2,1,9,1,5
"4388",3,3,2,10,4,3
"4389",3,1,1,10,1,4
"4390",3,2,1,5,3,6
"4391",3,1,2,10,1,NA
"4392",3,1,1,8,1,9
"4393",3,2,2,9,1,10
"4394",3,1,1,8,2,9
"4395",3,1,2,10,1,10
"4396",3,1,2,8,2,9
"4397",3,2,2,8,1,9
"4398",3,1,2,10,3,NA
"4399",3,3,2,10,3,10
"4400",3,1,2,9,1,NA
"4401",3,1,1,8,3,5
"4402",3,3,2,8,3,2
"4403",3,1,1,8,2,8
"4404",3,2,1,10,1,4
"4405",3,3,1,1,2,8
"4406",3,1,2,8,1,10
"4407",3,1,2,8,3,NA
"4408",3,3,2,4,2,4
"4409",3,3,2,5,4,NA
"4410",3,2,2,8,3,3
"4411",3,2,1,6,2,9
"4412",3,1,1,8,2,7
"4413",3,1,2,10,1,9
"4414",3,1,1,9,1,9
"4415",3,1,1,8,1,9
"4416",3,1,1,8,1,9
"4417",3,3,2,NA,2,6
"4418",3,1,2,9,1,9
"4419",3,2,1,8,1,10
"4420",3,2,2,9,1,7
"4421",3,1,2,7,1,10
"4422",3,1,2,5,1,7
"4423",3,2,2,10,2,7
"4424",3,2,1,8,3,7
"4425",3,2,2,9,2,6
"4426",3,2,1,9,3,8
"4427",3,2,1,8,2,7
"4428",3,2,1,8,1,3
"4429",3,2,2,5,4,6
"4430",3,2,1,10,2,5
"4431",3,3,2,8,3,8
"4432",3,2,2,9,2,8
"4433",3,2,1,9,3,8
"4434",3,2,1,8,3,NA
"4435",3,1,1,8,1,10
"4436",3,1,1,5,2,6
"4437",3,2,1,10,2,8
"4438",3,2,2,3,2,8
"4439",3,1,2,8,1,5
"4440",3,2,2,8,2,7
"4441",3,2,2,7,2,9
"4442",3,2,1,4,2,10
"4443",3,2,2,7,1,9
"4444",3,2,1,7,1,7
"4445",3,1,1,10,1,8
"4446",3,2,2,8,3,9
"4447",3,2,2,5,1,10
"4448",3,2,2,3,3,NA
"4449",3,2,2,9,1,10
"4450",3,1,2,7,2,10
"4451",3,2,2,8,1,NA
"4452",3,1,1,10,2,3
"4453",3,2,2,7,1,8
"4454",3,1,2,1,2,6
"4455",3,1,1,9,1,8
"4456",3,2,1,10,2,5
"4457",3,3,1,7,1,9
"4458",3,2,1,6,2,4
"4459",3,1,2,10,4,3
"4460",3,1,1,9,2,7
"4461",3,2,2,7,3,5
"4462",3,2,2,8,2,6
"4463",3,2,1,7,2,9
"4464",3,1,2,10,2,10
"4465",3,1,2,7,1,8
"4466",3,2,1,6,1,10
"4467",3,1,2,8,1,10
"4468",3,1,2,8,1,9
"4469",3,1,1,7,1,3
"4470",3,1,1,8,1,6
"4471",3,2,2,7,2,9
"4472",3,2,1,7,1,5
"4473",3,2,2,10,2,3
"4474",3,2,1,5,3,6
"4475",3,3,2,4,4,2
"4476",3,2,2,NA,2,5
"4477",3,3,2,8,4,4
"4478",3,2,1,10,1,3
"4479",3,2,1,6,3,8
"4480",3,1,2,7,3,2
"4481",3,2,2,5,4,NA
"4482",3,1,1,8,1,9
"4483",3,1,1,7,1,7
"4484",3,1,1,7,3,9
"4485",3,2,1,10,1,9
"4486",3,1,1,5,3,4
"4487",3,1,1,9,1,NA
"4488",3,1,1,9,2,9
"4489",3,1,1,9,1,8
"4490",3,1,2,8,2,5
"4491",3,1,1,8,1,10
"4492",3,1,1,6,1,7
"4493",3,2,1,8,2,10
"4494",3,1,1,9,1,9
"4495",3,2,1,5,2,4
"4496",3,1,1,6,2,NA
"4497",3,2,2,5,3,5
"4498",3,2,1,10,1,6
"4499",3,2,1,8,1,4
"4500",3,1,1,9,1,9
"4501",3,2,1,6,2,NA
"4502",3,1,1,10,1,8
"4503",3,1,1,8,2,8
"4504",3,1,1,8,2,9
"4505",3,1,2,8,4,5
"4506",3,2,2,8,2,7
"4507",3,1,1,10,1,7
"4508",3,2,2,10,2,2
"4509",3,2,1,8,3,6
"4510",3,2,2,6,1,3
"4511",3,1,1,7,1,3
"4512",3,2,1,8,2,5
"4513",3,1,2,8,2,5
"4514",3,1,2,8,1,NA
"4515",3,1,1,7,2,8
"4516",3,1,1,7,2,9
"4517",3,2,1,6,2,9
"4518",3,1,2,8,1,3
"4519",3,1,1,8,3,3
"4520",3,2,2,10,1,10
"4521",3,2,2,7,2,9
"4522",3,2,1,8,3,6
"4523",3,2,2,8,3,2
"4524",3,2,1,8,2,5
"4525",3,2,2,8,3,9
"4526",3,2,2,7,3,9
"4527",3,1,1,8,2,10
"4528",3,2,2,6,2,5
"4529",3,2,2,7,1,8
"4530",3,1,1,10,1,6
"4531",3,2,2,8,2,6
"4532",3,1,1,7,2,8
"4533",3,2,2,5,2,7
"4534",3,2,1,7,4,7
"4535",3,1,2,9,3,5
"4536",3,2,1,7,2,7
"4537",3,1,2,9,2,8
"4538",3,2,2,6,3,10
"4539",3,2,2,8,2,10
"4540",3,2,1,8,2,2
"4541",3,3,2,6,2,3
"4542",3,2,1,8,2,4
"4543",3,2,2,5,2,2
"4544",3,1,2,8,2,5
"4545",3,3,1,4,3,7
"4546",3,1,2,10,2,9
"4547",3,1,2,10,2,8
"4548",3,2,2,7,2,5
"4549",3,3,2,6,3,9
"4550",3,2,2,5,2,8
"4551",3,2,1,7,1,8
"4552",3,1,1,7,3,7
"4553",3,1,1,8,1,7
"4554",3,1,1,8,2,10
"4555",3,2,1,NA,1,7
"4556",3,2,1,4,2,9
"4557",3,1,2,10,3,9
"4558",3,2,1,7,1,NA
"4559",3,2,1,5,2,8
"4560",3,1,2,10,1,7
"4561",3,2,2,10,1,8
"4562",3,1,1,9,1,10
"4563",3,2,1,9,1,10
"4564",3,1,1,9,2,10
"4565",3,2,1,5,1,10
"4566",3,2,1,5,2,8
"4567",3,2,2,9,1,5
"4568",3,1,2,10,1,4
"4569",3,1,1,10,1,6
"4570",3,1,2,3,1,7
"4571",3,2,2,5,2,4
"4572",3,2,2,5,2,3
"4573",3,2,1,6,3,6
"4574",3,1,1,10,1,10
"4575",3,1,2,9,3,4
"4576",3,2,2,7,1,7
"4577",3,2,1,8,1,7
"4578",3,1,1,8,3,4
"4579",3,1,1,10,1,4
"4580",3,1,2,8,1,8
"4581",3,1,1,6,1,6
"4582",3,1,2,9,2,8
"4583",3,2,2,7,2,8
"4584",3,1,1,10,1,7
"4585",3,1,1,8,1,8
"4586",3,1,1,6,2,8
"4587",3,2,2,7,2,10
"4588",3,2,2,9,2,2
"4589",3,2,1,5,2,4
"4590",3,1,2,10,2,7
"4591",3,2,2,7,1,NA
"4592",3,1,1,8,2,NA
"4593",3,1,1,10,2,NA
"4594",3,1,1,6,1,7
"4595",3,2,1,8,1,10
"4596",3,1,2,8,1,7
"4597",3,2,1,7,2,10
"4598",3,2,1,7,1,8
"4599",3,1,2,8,2,9
"4600",3,1,2,5,1,9
"4601",3,1,1,3,2,2
"4602",3,1,1,7,4,2
"4603",3,1,2,10,1,8
"4604",3,1,1,6,2,5
"4605",3,1,2,6,1,3
"4606",3,1,2,4,3,2
"4607",3,2,2,4,1,1
"4608",3,2,1,2,4,1
"4609",3,1,2,10,3,10
"4610",3,2,2,9,1,8
"4611",3,1,2,7,2,10
"4612",3,2,2,6,2,4
"4613",3,1,2,8,2,5
"4614",3,2,2,8,3,7
"4615",3,1,2,6,1,5
"4616",3,1,1,8,2,NA
"4617",3,2,1,7,2,NA
"4618",3,2,1,5,3,6
"4619",3,2,2,7,2,9
"4620",3,2,2,7,1,5
"4621",3,2,1,8,1,5
"4622",3,NA,2,4,3,8
"4623",3,2,2,7,1,7
"4624",3,1,1,10,3,3
"4625",3,1,2,7,3,3
"4626",3,2,1,10,1,NA
"4627",3,2,2,7,1,2
"4628",3,1,2,5,3,7
"4629",3,2,1,8,1,10
"4630",3,2,2,8,1,7
"4631",3,2,2,5,2,7
"4632",3,1,1,8,1,6
"4633",3,2,1,6,1,5
"4634",3,2,2,7,2,9
"4635",3,1,2,10,1,9
"4636",3,1,1,10,1,9
"4637",3,1,1,10,1,6
"4638",3,2,2,7,3,NA
"4639",3,2,1,9,2,NA
"4640",3,2,1,6,3,3
"4641",3,2,1,5,1,9
"4642",3,1,2,8,2,10
"4643",3,3,2,7,4,3
"4644",3,1,2,9,1,4
"4645",3,2,2,6,2,5
"4646",3,2,1,8,2,4
"4647",3,2,2,7,2,5
"4648",3,1,1,9,2,8
"4649",3,1,2,8,3,NA
"4650",3,1,2,10,2,6
"4651",3,1,2,8,1,5
"4652",3,1,2,8,2,4
"4653",3,2,2,10,2,4
"4654",3,2,1,8,1,NA
"4655",3,1,2,10,2,4
"4656",3,1,1,10,1,NA
"4657",3,1,1,10,2,6
"4658",3,1,1,10,2,6
"4659",3,1,2,8,2,NA
"4660",3,1,1,6,4,5
"4661",3,1,1,6,1,5
"4662",3,3,2,7,2,3
"4663",3,2,1,5,1,NA
"4664",3,2,2,5,2,3
"4665",3,1,1,9,1,9
"4666",3,3,2,4,4,3
"4667",3,1,2,10,3,3
"4668",3,1,2,10,3,5
"4669",3,1,2,7,3,9
"4670",3,2,2,8,4,2
"4671",3,2,2,9,5,3
"4672",3,1,2,8,1,3
"4673",3,1,1,10,1,8
"4674",3,2,2,8,3,3
"4675",3,1,1,10,2,4
"4676",3,2,1,8,3,5
"4677",3,2,1,9,2,2
"4678",3,1,2,10,3,6
"4679",3,3,1,5,3,5
"4680",3,2,2,6,3,6
"4681",3,1,2,8,1,7
"4682",3,1,2,8,1,8
"4683",3,1,2,7,1,6
"4684",3,1,2,5,2,9
"4685",3,2,2,7,2,9
"4686",3,1,2,10,1,8
"4687",3,2,1,9,2,9
"4688",3,2,1,8,2,9
"4689",3,1,1,6,3,5
"4690",3,1,2,8,3,9
"4691",3,3,2,1,2,NA
"4692",3,2,1,5,2,NA
"4693",3,3,2,3,2,NA
"4694",3,1,2,2,2,5
"4695",3,2,2,4,2,NA
"4696",3,2,2,5,2,9
"4697",3,2,2,5,3,3
"4698",3,3,1,5,NA,NA
"4699",3,1,1,7,2,NA
"4700",3,2,1,9,1,NA
"4701",3,2,1,8,1,9
"4702",3,1,1,7,2,8
"4703",3,1,2,8,2,10
"4704",3,2,2,4,2,9
"4705",3,2,2,8,1,10
"4706",3,1,2,8,3,10
"4707",3,2,1,7,2,10
"4708",3,1,2,7,2,NA
"4709",3,1,1,10,2,7
"4710",3,1,1,6,4,4
"4711",3,NA,2,6,2,8
"4712",3,1,2,8,2,9
"4713",3,2,1,10,1,9
"4714",3,1,1,10,2,10
"4715",3,1,1,6,2,9
"4716",3,1,1,9,2,4
"4717",3,1,2,9,1,5
"4718",3,1,1,10,3,9
"4719",3,1,1,9,1,4
"4720",3,2,1,10,1,NA
"4721",3,1,1,8,1,6
"4722",3,1,1,10,2,7
"4723",3,2,1,5,2,8
"4724",3,1,1,10,1,NA
"4725",3,4,2,5,2,9
"4726",3,2,2,8,1,10
"4727",3,2,1,7,2,8
"4728",3,1,1,10,2,10
"4729",3,2,1,8,1,1
"4730",3,1,2,8,2,3
"4731",3,1,1,7,1,9
"4732",3,1,1,10,2,NA
"4733",3,2,1,8,2,10
"4734",3,1,2,6,1,NA
"4735",3,1,1,9,1,6
"4736",3,2,1,1,1,6
"4737",3,1,2,5,1,4
"4738",3,1,2,7,1,6
"4739",3,1,2,7,1,7
"4740",3,1,1,3,1,5
"4741",3,1,1,8,1,3
"4742",3,2,2,7,1,5
"4743",3,1,1,9,2,3
"4744",3,2,1,8,1,8
"4745",3,2,1,8,5,2
"4746",3,1,2,10,1,7
"4747",3,2,2,1,2,5
"4748",3,3,2,1,2,6
"4749",3,3,1,NA,1,2
"4750",3,2,1,9,3,2
"4751",3,1,1,8,1,8
"4752",3,1,2,10,1,7
"4753",3,1,2,8,2,4
"4754",3,1,2,10,2,3
"4755",3,1,1,10,3,7
"4756",3,1,2,5,1,7
"4757",3,1,2,10,1,8
"4758",3,1,2,5,1,6
"4759",3,2,2,9,1,6
"4760",3,2,2,8,2,10
"4761",3,1,2,8,2,9
"4762",3,1,1,8,1,5
"4763",3,2,2,7,2,9
"4764",3,1,2,8,2,8
"4765",3,1,2,8,2,9
"4766",3,2,1,8,1,5
"4767",3,1,1,2,2,5
"4768",3,1,2,8,2,8
"4769",3,2,2,7,1,9
"4770",3,2,2,4,2,9
"4771",3,2,1,7,2,8
"4772",3,1,2,9,3,5
"4773",3,2,2,6,1,7
"4774",3,2,2,4,2,4
"4775",3,2,1,6,1,8
"4776",3,1,1,5,3,9
"4777",3,1,2,7,3,5
"4778",3,1,2,7,3,10
"4779",3,1,1,9,2,9
"4780",3,1,1,5,2,5
"4781",3,1,1,7,2,2
"4782",3,2,2,8,1,6
"4783",3,1,1,6,2,9
"4784",3,1,1,7,2,NA
"4785",3,2,1,8,4,4
"4786",3,2,1,10,1,7
"4787",3,2,1,5,3,9
"4788",3,2,2,8,1,NA
"4789",3,2,1,9,2,9
"4790",3,1,2,10,2,5
"4791",3,2,1,10,1,8
"4792",3,2,1,9,1,8
"4793",3,2,1,8,3,7
"4794",3,2,2,8,2,8
"4795",3,2,1,8,1,10
"4796",3,1,2,7,1,NA
"4797",3,1,2,10,1,6
"4798",3,2,2,8,2,6
"4799",3,2,1,10,3,6
"4800",3,1,1,8,1,NA
"4801",3,2,2,10,2,5
"4802",3,2,1,10,2,8
"4803",3,2,1,8,1,NA
"4804",3,2,2,9,3,10
"4805",3,2,2,7,1,9
"4806",3,1,2,10,2,NA
"4807",3,2,1,3,2,8
"4808",3,2,1,3,2,4
"4809",3,1,1,10,3,NA
"4810",3,2,1,4,2,9
"4811",3,2,1,5,2,9
"4812",3,2,1,5,2,9
"4813",3,2,2,4,1,5
"4814",3,1,1,10,1,9
"4815",3,2,1,9,2,2
"4816",3,1,1,10,1,9
"4817",3,4,NA,3,3,5
"4818",3,1,1,10,1,7
"4819",3,1,2,10,3,6
"4820",3,1,2,5,1,4
"4821",3,2,1,6,2,10
"4822",3,2,2,9,1,5
"4823",3,1,2,9,2,7
"4824",3,1,2,8,2,9
"4825",3,1,2,8,1,7
"4826",3,3,2,8,4,7
"4827",3,2,2,10,1,7
"4828",3,1,2,10,2,2
"4829",3,2,2,8,1,4
"4830",3,2,1,8,3,3
"4831",3,2,1,6,2,7
"4832",3,2,1,10,3,4
"4833",3,2,1,10,1,9
"4834",3,2,1,9,1,5
"4835",3,2,1,6,3,6
"4836",3,1,1,10,2,2
"4837",3,1,1,5,2,5
"4838",3,1,1,4,2,NA
"4839",3,1,2,10,1,4
"4840",3,1,1,8,2,4
"4841",3,1,2,8,1,NA
"4842",3,2,2,10,2,5
"4843",3,2,2,4,2,4
"4844",3,2,1,8,2,9
"4845",3,2,1,6,3,4
"4846",3,2,1,7,1,9
"4847",3,2,2,6,2,6
"4848",3,2,2,5,1,3
"4849",3,3,2,9,3,10
"4850",3,1,1,6,2,8
"4851",3,1,1,10,2,NA
"4852",3,1,1,7,3,5
"4853",3,2,1,7,2,7
"4854",3,2,1,9,2,2
"4855",3,2,2,10,1,6
"4856",3,2,1,8,2,6
"4857",3,1,2,6,2,9
"4858",3,1,1,8,2,5
"4859",3,2,1,7,2,7
"4860",3,2,1,8,2,7
"4861",3,1,1,10,2,9
"4862",3,1,1,8,2,10
"4863",3,1,1,10,2,7
"4864",3,1,2,6,3,3
"4865",3,3,1,4,1,6
"4866",3,1,2,9,1,5
"4867",3,2,1,5,1,NA
"4868",3,1,1,10,2,NA
"4869",3,2,2,9,2,10
"4870",3,2,2,9,1,7
"4871",3,1,1,10,4,8
"4872",3,2,1,2,3,3
"4873",3,2,1,8,4,3
"4874",3,1,2,8,1,3
"4875",3,1,1,8,1,NA
"4876",3,1,1,9,3,7
"4877",3,1,2,10,3,3
"4878",3,1,1,10,1,7
"4879",3,1,2,10,2,8
"4880",3,3,2,9,3,NA
"4881",3,2,2,10,2,4
"4882",3,2,2,7,1,9
"4883",3,1,1,9,1,8
"4884",3,1,2,4,1,8
"4885",3,1,1,9,3,NA
"4886",3,1,NA,9,2,10
"4887",3,1,2,9,1,8
"4888",3,2,1,10,2,NA
"4889",3,2,1,10,2,8
"4890",3,2,NA,6,3,4
"4891",3,2,1,8,2,3
"4892",3,2,1,5,3,6
"4893",3,2,1,10,1,8
"4894",3,1,1,7,2,10
"4895",3,2,2,10,2,8
"4896",3,1,2,10,1,10
"4897",3,2,2,6,2,5
"4898",3,2,1,6,2,4
"4899",3,2,1,5,2,1
"4900",3,1,2,4,3,2
"4901",3,2,1,5,1,4
"4902",3,1,1,8,1,4
"4903",3,2,2,5,2,2
"4904",3,1,2,10,1,6
"4905",3,2,2,7,2,2
"4906",3,1,2,5,3,8
"4907",3,2,2,9,2,3
"4908",3,2,2,1,3,3
"4909",3,2,1,8,1,7
"4910",3,2,1,8,2,7
"4911",3,1,1,10,3,5
"4912",3,1,1,10,1,6
"4913",3,1,2,10,1,NA
"4914",3,1,1,6,2,NA
"4915",3,2,2,10,1,9
"4916",3,1,2,9,2,9
"4917",3,2,2,7,2,8
"4918",3,1,1,7,1,10
"4919",3,2,1,6,1,7
"4920",3,2,2,8,3,8
"4921",3,2,1,9,2,5
"4922",3,1,1,8,3,9
"4923",3,2,1,5,1,10
"4924",3,1,1,6,2,7
"4925",3,1,1,8,1,7
"4926",3,2,1,8,2,8
"4927",3,2,2,8,3,3
"4928",3,2,1,5,2,3
"4929",3,2,2,8,1,9
"4930",3,2,1,9,2,10
"4931",3,1,1,9,1,10
"4932",3,3,1,4,3,5
"4933",3,1,1,7,1,6
"4934",3,3,1,6,2,5
"4935",3,1,2,8,3,8
"4936",3,1,1,8,2,NA
"4937",3,2,2,7,1,7
"4938",3,1,2,6,1,8
"4939",3,1,1,8,1,NA
"4940",3,2,1,6,1,6
"4941",3,1,2,9,1,9
"4942",3,2,2,9,2,10
"4943",3,3,2,1,1,NA
"4944",3,2,2,9,2,7
"4945",3,2,2,7,2,9
"4946",3,2,2,7,1,8
"4947",3,2,2,8,2,9
"4948",3,2,1,3,1,8
"4949",3,2,2,10,1,4
"4950",3,3,2,3,2,6
"4951",3,2,2,8,1,3
"4952",3,3,2,7,2,5
"4953",3,2,2,6,1,8
"4954",3,1,1,8,1,4
"4955",3,2,1,7,1,9
"4956",3,1,1,8,1,9
